timestamp,server_id,event_type,details,severity
2026-08-05T03:55:22Z,server-4,login_success,user=alice ip=198.51.100.7,info
2026-08-05T03:58:03Z,server-3,login_success,user=admin ip=10.0.0.12,info
2026-08-05T03:59:36Z,server-5,login_failed,user=service_account ip=10.1.1.15,warning
2026-08-05T04:02:39Z,server-4,cpu_usage,cpu=45%,info
2026-08-05T04:04:57Z,server-2,cpu_usage,cpu=56%,info
2026-08-05T04:07:12Z,server-1,login_success,user=alice ip=10.0.0.8,info
2026-08-05T04:08:35Z,server-4,cpu_usage,cpu=50%,info
2026-08-05T04:10:25Z,server-1,login_failed,user=bob ip=172.16.0.23,warning
2026-08-05T04:11:36Z,server-4,file_access,file=/home/alice/report.pdf user=root,info
2026-08-05T04:14:36Z,server-5,cpu_usage,cpu=17%,info
2026-08-05T04:16:56Z,server-3,login_success,user=eve ip=172.16.0.23,info
2026-08-05T04:19:58Z,server-3,login_failed,user=admin ip=10.0.0.8,warning
2026-08-05T04:21:03Z,server-2,cpu_usage,cpu=69%,warning
2026-08-05T04:22:33Z,server-5,login_success,user=admin ip=203.0.113.5,info
2026-08-05T04:25:01Z,server-1,file_access,file=C:\Users\admin\Documents\secret.docx user=jessica,warning
2026-08-05T04:26:36Z,server-2,login_success,user=bob ip=10.1.1.15,info
2026-08-05T04:30:00Z,server-4,login_success,user=charlie ip=10.1.1.15,info
2026-08-05T04:31:16Z,server-3,login_success,user=bob ip=203.0.113.5,info
2026-08-05T04:34:56Z,server-2,cpu_usage,cpu=26%,info
2026-08-05T04:37:03Z,server-2,login_success,user=mike ip=10.1.1.15,info
2026-08-05T04:39:00Z,server-4,login_success,user=alice ip=198.51.100.7,info
2026-08-05T04:40:54Z,server-2,file_access,file=/home/alice/report.pdf user=bob,info
2026-08-05T04:42:25Z,server-2,login_success,user=guest ip=198.51.100.7,info
2026-08-05T04:43:40Z,server-3,login_success,user=admin ip=10.0.0.5,info
2026-08-05T04:45:41Z,server-5,login_success,user=mike ip=198.51.100.7,info
2026-08-05T04:49:38Z,server-5,login_success,user=guest ip=203.0.113.5,info
2026-08-05T04:51:34Z,server-4,cpu_usage,cpu=29%,info
2026-08-05T04:53:00Z,server-4,cpu_usage,cpu=95%,critical
2026-08-05T04:56:21Z,server-3,login_success,user=admin ip=10.1.1.15,info
2026-08-05T04:58:40Z,server-5,cpu_usage,cpu=33%,info
2026-08-05T05:02:27Z,server-4,login_failed,user=guest ip=198.51.100.7,warning
2026-08-05T05:06:05Z,server-4,login_success,user=alice ip=172.16.0.23,info
2026-08-05T05:08:41Z,server-5,cpu_usage,cpu=56%,info
2026-08-05T05:11:30Z,server-2,login_success,user=charlie ip=10.0.0.12,info
2026-08-05T05:14:12Z,server-2,login_success,user=mike ip=198.51.100.7,info
2026-08-05T05:17:18Z,server-3,login_success,user=root ip=10.0.0.5,info
2026-08-05T05:19:26Z,server-3,login_success,user=charlie ip=198.51.100.7,info
2026-08-05T05:23:21Z,server-5,file_access,file=/var/www/html/index.php user=admin,info
2026-08-05T05:26:33Z,server-4,login_failed,user=eve ip=172.16.0.23,warning
2026-08-05T05:29:01Z,server-3,login_success,user=charlie ip=10.1.1.15,info
2026-08-05T05:32:30Z,server-5,cpu_usage,cpu=63%,warning
2026-08-05T05:33:57Z,server-3,cpu_usage,cpu=38%,info
2026-08-05T05:36:06Z,server-4,login_success,user=bob ip=203.0.113.5,info
2026-08-05T05:39:33Z,server-3,cpu_usage,cpu=29%,info
2026-08-05T05:40:33Z,server-4,login_success,user=admin ip=203.0.113.5,info
2026-08-05T05:42:16Z,server-1,file_access,file=/var/log/syslog user=bob,info
2026-08-05T05:44:14Z,server-2,login_success,user=jessica ip=10.0.0.8,info
2026-08-05T05:47:25Z,server-2,cpu_usage,cpu=67%,warning
2026-08-05T05:50:19Z,server-3,login_success,user=jessica ip=10.0.0.12,info
2026-08-05T05:51:30Z,server-5,login_success,user=root ip=10.0.0.12,info
2026-08-05T05:55:29Z,server-2,cpu_usage,cpu=28%,info
2026-08-05T05:59:06Z,server-3,login_success,user=admin ip=10.0.0.12,info
2026-08-05T06:02:32Z,server-2,cpu_usage,cpu=64%,warning
2026-08-05T06:03:37Z,server-4,cpu_usage,cpu=43%,info
2026-08-05T06:05:01Z,server-3,login_success,user=jessica ip=10.0.0.12,info
2026-08-05T06:06:57Z,server-3,cpu_usage,cpu=62%,warning
2026-08-05T06:08:39Z,server-4,login_success,user=bob ip=203.0.113.5,info
2026-08-05T06:10:06Z,server-5,file_access,file=C:\Users\admin\Documents\secret.docx user=alice,warning
2026-08-05T06:13:51Z,server-4,file_access,file=C:\Users\admin\Documents\secret.docx user=root,warning
2026-08-05T06:17:49Z,server-4,cpu_usage,cpu=21%,info
2026-08-05T06:19:06Z,server-5,login_success,user=guest ip=10.1.1.15,info
2026-08-05T06:20:19Z,server-5,cpu_usage,cpu=18%,info
2026-08-05T06:23:56Z,server-2,file_access,file=C:\Windows\System32\config\SAM user=eve,warning
2026-08-05T06:25:37Z,server-3,login_success,user=alice ip=192.168.1.10,info
2026-08-05T06:27:54Z,server-2,cpu_usage,cpu=65%,warning
2026-08-05T06:30:50Z,server-2,cpu_usage,cpu=70%,warning
2026-08-05T06:32:22Z,server-5,login_success,user=root ip=203.0.113.5,info
2026-08-05T06:35:29Z,server-3,login_failed,user=admin ip=192.168.1.10,warning
2026-08-05T06:37:22Z,server-1,cpu_usage,cpu=32%,info
2026-08-05T06:38:45Z,server-1,login_success,user=bob ip=172.16.0.23,info
2026-08-05T06:40:23Z,server-5,file_access,file=/var/www/html/index.php user=jessica,info
2026-08-05T06:42:14Z,server-2,login_failed,user=service_account ip=203.0.113.5,warning
2026-08-05T06:43:52Z,server-5,login_success,user=root ip=172.16.0.23,info
2026-08-05T06:45:09Z,server-5,login_failed,user=jessica ip=10.0.0.8,warning
2026-08-05T06:46:23Z,server-3,login_success,user=eve ip=198.51.100.7,info
2026-08-05T06:48:53Z,server-5,login_success,user=bob ip=10.1.1.15,info
2026-08-05T06:50:43Z,server-3,cpu_usage,cpu=66%,warning
2026-08-05T06:52:36Z,server-2,login_failed,user=root ip=10.0.0.5,warning
2026-08-05T06:54:31Z,server-2,login_success,user=bob ip=203.0.113.5,info
2026-08-05T06:57:50Z,server-1,cpu_usage,cpu=68%,warning
2026-08-05T07:01:01Z,server-5,cpu_usage,cpu=97%,critical
2026-08-05T07:04:39Z,server-3,cpu_usage,cpu=26%,info
2026-08-05T07:08:39Z,server-3,login_success,user=service_account ip=198.51.100.7,info
2026-08-05T07:09:59Z,server-3,cpu_usage,cpu=47%,info
2026-08-05T07:11:51Z,server-5,login_success,user=service_account ip=203.0.113.5,info
2026-08-05T07:14:31Z,server-5,login_success,user=alice ip=203.0.113.5,info
2026-08-05T07:17:17Z,server-3,login_success,user=mike ip=10.0.0.12,info
2026-08-05T07:18:17Z,server-3,login_failed,user=admin ip=198.51.100.7,warning
2026-08-05T07:21:18Z,server-1,login_success,user=bob ip=10.1.1.15,info
2026-08-05T07:22:52Z,server-3,login_success,user=service_account ip=10.0.0.5,info
2026-08-05T07:25:51Z,server-3,login_success,user=jessica ip=10.1.1.15,info
2026-08-05T07:29:43Z,server-3,cpu_usage,cpu=68%,warning
2026-08-05T07:33:38Z,server-5,login_success,user=alice ip=10.0.0.5,info
2026-08-05T07:36:16Z,server-4,login_success,user=root ip=10.0.0.8,info
2026-08-05T07:38:47Z,server-2,login_success,user=admin ip=10.0.0.12,info
2026-08-05T07:40:51Z,server-4,login_success,user=admin ip=198.51.100.7,info
2026-08-05T07:43:13Z,server-4,login_success,user=bob ip=172.16.0.23,info
2026-08-05T07:45:56Z,server-2,login_success,user=service_account ip=172.16.0.23,info
2026-08-05T07:49:20Z,server-4,login_success,user=mike ip=172.16.0.23,info
2026-08-05T07:51:39Z,server-4,login_failed,user=bob ip=203.0.113.5,warning
2026-08-05T07:54:20Z,server-1,login_success,user=bob ip=10.1.1.15,info
2026-08-05T07:56:37Z,server-2,login_success,user=service_account ip=172.16.0.23,info
2026-08-05T08:00:26Z,server-3,login_success,user=guest ip=10.0.0.5,info
2026-08-05T08:02:25Z,server-4,login_success,user=alice ip=172.16.0.23,info
2026-08-05T08:05:10Z,server-1,cpu_usage,cpu=97%,critical
2026-08-05T08:06:39Z,server-2,cpu_usage,cpu=42%,info
2026-08-05T08:10:04Z,server-1,login_success,user=bob ip=198.51.100.7,info
2026-08-05T08:11:33Z,server-3,login_success,user=jessica ip=10.0.0.8,info
2026-08-05T08:12:52Z,server-4,cpu_usage,cpu=34%,info
2026-08-05T08:14:32Z,server-2,login_failed,user=charlie ip=10.0.0.12,warning
2026-08-05T08:17:43Z,server-4,cpu_usage,cpu=51%,info
2026-08-05T08:19:09Z,server-1,login_success,user=alice ip=10.0.0.8,info
2026-08-05T08:21:51Z,server-4,login_success,user=charlie ip=10.0.0.12,info
2026-08-05T08:24:49Z,server-2,login_failed,user=mike ip=203.0.113.5,warning
2026-08-05T08:26:46Z,server-2,login_success,user=service_account ip=10.0.0.8,info
2026-08-05T08:28:26Z,server-3,cpu_usage,cpu=31%,info
2026-08-05T08:31:27Z,server-4,cpu_usage,cpu=46%,info
2026-08-05T08:33:10Z,server-4,cpu_usage,cpu=47%,info
2026-08-05T08:37:03Z,server-2,login_success,user=guest ip=192.168.1.10,info
2026-08-05T08:40:55Z,server-4,login_success,user=alice ip=10.0.0.8,info
2026-08-05T08:44:25Z,server-2,cpu_usage,cpu=41%,info
2026-08-05T08:46:58Z,server-2,login_success,user=guest ip=10.0.0.5,info
2026-08-05T08:50:25Z,server-2,login_success,user=mike ip=203.0.113.5,info
2026-08-05T08:51:36Z,server-2,login_success,user=guest ip=10.0.0.5,info
2026-08-05T08:55:21Z,server-5,login_success,user=admin ip=10.1.1.15,info
2026-08-05T08:56:53Z,server-3,file_access,file=/home/admin/.bash_history user=mike,info
2026-08-05T08:58:06Z,server-2,login_success,user=guest ip=10.0.0.5,info
2026-08-05T08:59:40Z,server-1,login_success,user=jessica ip=203.0.113.5,info
2026-08-05T09:01:06Z,server-3,login_success,user=admin ip=172.16.0.23,info
2026-08-05T09:04:00Z,server-3,cpu_usage,cpu=86%,critical
2026-08-05T09:05:22Z,server-5,cpu_usage,cpu=28%,info
2026-08-05T09:08:06Z,server-5,login_failed,user=alice ip=10.0.0.12,warning
2026-08-05T09:12:02Z,server-4,login_success,user=guest ip=10.0.0.5,info
2026-08-05T09:14:22Z,server-2,cpu_usage,cpu=45%,info
2026-08-05T09:16:43Z,server-1,login_failed,user=jessica ip=10.1.1.15,warning
2026-08-05T09:17:59Z,server-4,login_success,user=charlie ip=192.168.1.10,info
2026-08-05T09:20:53Z,server-4,cpu_usage,cpu=65%,warning
2026-08-05T09:23:24Z,server-2,cpu_usage,cpu=42%,info
2026-08-05T09:25:29Z,server-4,cpu_usage,cpu=41%,info
2026-08-05T09:28:38Z,server-3,login_success,user=mike ip=10.0.0.12,info
2026-08-05T09:32:02Z,server-3,login_success,user=mike ip=198.51.100.7,info
2026-08-05T09:34:40Z,server-1,cpu_usage,cpu=34%,info
2026-08-05T09:36:19Z,server-3,login_success,user=mike ip=172.16.0.23,info
2026-08-05T09:39:06Z,server-5,login_success,user=eve ip=203.0.113.5,info
2026-08-05T09:42:53Z,server-4,login_success,user=charlie ip=10.0.0.12,info
2026-08-05T09:45:41Z,server-1,login_success,user=bob ip=10.1.1.15,info
2026-08-05T09:47:43Z,server-2,login_failed,user=root ip=203.0.113.5,warning
2026-08-05T09:48:58Z,server-2,file_access,file=C:\Users\admin\Documents\secret.docx user=guest,warning
2026-08-05T09:50:29Z,server-5,cpu_usage,cpu=45%,info
2026-08-05T09:52:48Z,server-4,login_success,user=admin ip=203.0.113.5,info
2026-08-05T09:55:01Z,server-3,login_success,user=service_account ip=10.0.0.8,info
2026-08-05T09:57:14Z,server-5,login_success,user=charlie ip=10.0.0.12,info
2026-08-05T09:59:32Z,server-2,login_success,user=root ip=198.51.100.7,info
2026-08-05T10:02:17Z,server-1,login_success,user=guest ip=198.51.100.7,info
2026-08-05T10:03:26Z,server-3,login_success,user=bob ip=172.16.0.23,info
2026-08-05T10:05:39Z,server-2,login_success,user=root ip=172.16.0.23,info
2026-08-05T10:09:12Z,server-4,cpu_usage,cpu=54%,info
2026-08-05T10:12:29Z,server-5,login_failed,user=guest ip=10.0.0.5,warning
2026-08-05T10:14:36Z,server-5,cpu_usage,cpu=51%,info
2026-08-05T10:18:15Z,server-2,login_success,user=bob ip=203.0.113.5,info
2026-08-05T10:19:37Z,server-2,login_success,user=service_account ip=10.0.0.8,info
2026-08-05T10:23:13Z,server-2,file_access,file=/home/admin/.bash_history user=eve,info
2026-08-05T10:24:44Z,server-1,file_access,file=/home/alice/report.pdf user=root,info
2026-08-05T10:26:41Z,server-5,login_success,user=mike ip=10.0.0.12,info
2026-08-05T10:28:08Z,server-4,cpu_usage,cpu=62%,warning
2026-08-05T10:30:44Z,server-4,login_success,user=alice ip=10.0.0.5,info
2026-08-05T10:32:17Z,server-1,login_failed,user=service_account ip=10.0.0.12,warning
2026-08-05T10:35:11Z,server-5,login_success,user=guest ip=198.51.100.7,info
2026-08-05T10:37:46Z,server-3,login_success,user=mike ip=192.168.1.10,info
2026-08-05T10:41:00Z,server-3,cpu_usage,cpu=37%,info
2026-08-05T10:43:04Z,server-2,cpu_usage,cpu=91%,critical
2026-08-05T10:45:58Z,server-5,login_success,user=mike ip=172.16.0.23,info
2026-08-05T10:49:47Z,server-1,login_success,user=service_account ip=10.0.0.8,info
2026-08-05T10:53:16Z,server-5,cpu_usage,cpu=52%,info
2026-08-05T10:54:22Z,server-2,file_access,file=/var/www/html/index.php user=eve,info
2026-08-05T10:55:41Z,server-2,login_success,user=admin ip=10.0.0.12,info
2026-08-05T10:58:58Z,server-4,file_access,file=/var/log/syslog user=bob,info
2026-08-05T11:00:12Z,server-2,login_success,user=guest ip=203.0.113.5,info
2026-08-05T11:03:32Z,server-2,login_success,user=admin ip=10.0.0.5,info
2026-08-05T11:05:37Z,server-1,login_success,user=eve ip=203.0.113.5,info
2026-08-05T11:08:03Z,server-3,login_success,user=eve ip=198.51.100.7,info
2026-08-05T11:11:09Z,server-3,cpu_usage,cpu=69%,warning
2026-08-05T11:13:18Z,server-4,login_success,user=guest ip=10.0.0.8,info
2026-08-05T11:16:54Z,server-1,login_failed,user=mike ip=10.0.0.8,warning
2026-08-05T11:20:51Z,server-5,cpu_usage,cpu=91%,critical
2026-08-05T11:23:12Z,server-3,login_success,user=root ip=10.0.0.5,info
2026-08-05T11:26:07Z,server-5,cpu_usage,cpu=69%,warning
2026-08-05T11:28:57Z,server-4,cpu_usage,cpu=63%,warning
2026-08-05T11:31:14Z,server-3,login_success,user=mike ip=10.0.0.8,info
2026-08-05T11:32:37Z,server-3,login_failed,user=root ip=10.0.0.8,warning
2026-08-05T11:33:55Z,server-4,login_success,user=eve ip=172.16.0.23,info
2026-08-05T11:37:49Z,server-5,login_success,user=mike ip=172.16.0.23,info
2026-08-05T11:39:29Z,server-3,login_success,user=jessica ip=172.16.0.23,info
2026-08-05T11:40:49Z,server-3,login_success,user=bob ip=198.51.100.7,info
2026-08-05T11:42:00Z,server-5,cpu_usage,cpu=70%,warning
2026-08-05T11:43:39Z,server-3,cpu_usage,cpu=92%,critical
2026-08-05T11:45:31Z,server-4,login_success,user=service_account ip=172.16.0.23,info
2026-08-05T11:49:01Z,server-5,login_failed,user=root ip=172.16.0.23,warning
2026-08-05T11:51:46Z,server-5,login_success,user=charlie ip=10.0.0.5,info
2026-08-05T11:55:04Z,server-4,login_success,user=alice ip=10.1.1.15,info
2026-08-05T11:58:21Z,server-3,login_failed,user=admin ip=198.51.100.7,warning
2026-08-05T12:02:16Z,server-4,login_success,user=bob ip=10.1.1.15,info
2026-08-05T12:03:54Z,server-4,cpu_usage,cpu=23%,info
2026-08-05T12:05:57Z,server-3,login_success,user=mike ip=10.0.0.12,info
2026-08-05T12:07:18Z,server-4,login_success,user=service_account ip=10.0.0.12,info
2026-08-05T12:11:15Z,server-3,login_success,user=service_account ip=10.1.1.15,info
2026-08-05T12:13:36Z,server-5,cpu_usage,cpu=98%,critical
2026-08-05T12:17:21Z,server-3,login_success,user=charlie ip=172.16.0.23,info
2026-08-05T12:19:46Z,server-3,login_success,user=bob ip=192.168.1.10,info
2026-08-05T12:22:46Z,server-3,login_failed,user=alice ip=192.168.1.10,warning
2026-08-05T12:26:38Z,server-4,cpu_usage,cpu=22%,info
2026-08-05T12:29:48Z,server-4,login_success,user=eve ip=10.0.0.5,info
2026-08-05T12:30:51Z,server-1,file_access,file=/var/log/auth.log user=alice,info
2026-08-05T12:32:01Z,server-3,cpu_usage,cpu=17%,info
2026-08-05T12:33:09Z,server-2,login_success,user=bob ip=10.0.0.8,info
2026-08-05T12:36:45Z,server-3,login_failed,user=charlie ip=10.1.1.15,warning
2026-08-05T12:39:48Z,server-4,login_success,user=mike ip=198.51.100.7,info
2026-08-05T12:41:35Z,server-1,login_success,user=guest ip=10.0.0.12,info
2026-08-05T12:45:23Z,server-1,login_success,user=root ip=10.0.0.12,info
2026-08-05T12:48:27Z,server-2,login_success,user=mike ip=192.168.1.10,info
2026-08-05T12:51:03Z,server-3,file_access,file=/home/charlie/finance.xlsx user=charlie,info
2026-08-05T12:53:56Z,server-1,file_access,file=/home/bob/.ssh/authorized_keys user=charlie,info
2026-08-05T12:55:07Z,server-4,login_success,user=mike ip=10.0.0.12,info
2026-08-05T12:56:40Z,server-1,cpu_usage,cpu=47%,info
2026-08-05T12:58:15Z,server-1,login_success,user=service_account ip=192.168.1.10,info
2026-08-05T13:01:02Z,server-3,login_success,user=admin ip=10.0.0.8,info
2026-08-05T13:02:33Z,server-2,cpu_usage,cpu=45%,info
2026-08-05T13:05:09Z,server-5,cpu_usage,cpu=19%,info
2026-08-05T13:08:47Z,server-3,file_access,file=C:\Windows\System32\config\SAM user=mike,warning
2026-08-05T13:11:32Z,server-4,login_success,user=service_account ip=203.0.113.5,info
2026-08-05T13:13:01Z,server-1,login_success,user=alice ip=203.0.113.5,info
2026-08-05T13:16:31Z,server-1,login_success,user=guest ip=192.168.1.10,info
2026-08-05T13:20:25Z,server-4,login_success,user=mike ip=10.0.0.5,info
2026-08-05T13:24:25Z,server-2,cpu_usage,cpu=51%,info
2026-08-05T13:25:42Z,server-3,file_access,file=/var/www/html/index.php user=jessica,info
2026-08-05T13:29:28Z,server-4,login_success,user=service_account ip=203.0.113.5,info
2026-08-05T13:31:47Z,server-4,login_success,user=guest ip=10.0.0.8,info
2026-08-05T13:33:38Z,server-3,cpu_usage,cpu=68%,warning
2026-08-05T13:37:03Z,server-3,login_success,user=guest ip=10.0.0.8,info
2026-08-05T13:39:18Z,server-2,login_success,user=service_account ip=192.168.1.10,info
2026-08-05T13:41:28Z,server-4,cpu_usage,cpu=43%,info
2026-08-05T13:45:05Z,server-2,login_success,user=bob ip=10.1.1.15,info
2026-08-05T13:46:06Z,server-5,login_failed,user=mike ip=10.0.0.5,warning
2026-08-05T13:50:03Z,server-5,login_success,user=guest ip=198.51.100.7,info
2026-08-05T13:52:12Z,server-3,login_success,user=charlie ip=10.0.0.12,info
2026-08-05T13:55:18Z,server-2,login_success,user=admin ip=172.16.0.23,info
2026-08-05T13:58:16Z,server-5,login_success,user=charlie ip=172.16.0.23,info
2026-08-05T14:01:14Z,server-2,login_failed,user=charlie ip=10.0.0.5,warning
2026-08-05T14:04:37Z,server-5,file_access,file=/var/log/syslog user=jessica,info
2026-08-05T14:06:41Z,server-2,file_access,file=/var/www/html/index.php user=charlie,info
2026-08-05T14:09:25Z,server-5,cpu_usage,cpu=61%,warning
2026-08-05T14:11:39Z,server-2,login_failed,user=guest ip=203.0.113.5,warning
2026-08-05T14:14:38Z,server-4,cpu_usage,cpu=88%,critical
2026-08-05T14:18:01Z,server-3,login_success,user=eve ip=10.1.1.15,info
2026-08-05T14:19:54Z,server-5,file_access,file=/etc/passwd user=bob,info
2026-08-05T14:23:19Z,server-5,login_success,user=service_account ip=10.0.0.8,info
2026-08-05T14:26:20Z,server-5,cpu_usage,cpu=43%,info
2026-08-05T14:27:41Z,server-3,cpu_usage,cpu=70%,warning
2026-08-05T14:29:01Z,server-3,cpu_usage,cpu=39%,info
2026-08-05T14:32:15Z,server-5,login_success,user=eve ip=10.0.0.5,info
2026-08-05T14:33:54Z,server-2,cpu_usage,cpu=42%,info
2026-08-05T14:37:47Z,server-3,login_success,user=alice ip=203.0.113.5,info
2026-08-05T14:41:19Z,server-5,login_success,user=eve ip=192.168.1.10,info
2026-08-05T14:43:22Z,server-4,login_success,user=charlie ip=192.168.1.10,info
2026-08-05T14:45:11Z,server-5,cpu_usage,cpu=57%,info
2026-08-05T14:47:34Z,server-2,login_success,user=jessica ip=10.0.0.5,info
2026-08-05T14:51:34Z,server-2,cpu_usage,cpu=21%,info
2026-08-05T14:53:39Z,server-1,login_failed,user=bob ip=192.168.1.10,warning
2026-08-05T14:56:25Z,server-4,login_success,user=mike ip=203.0.113.5,info
2026-08-05T14:59:07Z,server-2,login_success,user=alice ip=10.0.0.12,info
2026-08-05T15:02:43Z,server-4,login_success,user=root ip=198.51.100.7,info
2026-08-05T15:04:06Z,server-3,login_success,user=guest ip=10.0.0.5,info
2026-08-05T15:07:46Z,server-3,login_success,user=charlie ip=203.0.113.5,info
2026-08-05T15:11:21Z,server-3,login_success,user=guest ip=10.0.0.5,info
2026-08-05T15:14:52Z,server-1,login_failed,user=guest ip=10.0.0.12,warning
2026-08-05T15:16:17Z,server-5,login_success,user=admin ip=198.51.100.7,info
2026-08-05T15:19:23Z,server-2,cpu_usage,cpu=87%,critical
2026-08-05T15:21:17Z,server-5,cpu_usage,cpu=65%,warning
2026-08-05T15:22:51Z,server-4,file_access,file=/var/log/auth.log user=jessica,info
2026-08-05T15:26:48Z,server-3,login_success,user=alice ip=10.1.1.15,info
2026-08-05T15:29:16Z,server-1,login_success,user=root ip=198.51.100.7,info
2026-08-05T15:31:42Z,server-1,file_access,file=/var/log/auth.log user=alice,info
2026-08-05T15:35:29Z,server-2,login_success,user=alice ip=10.0.0.8,info
2026-08-05T15:39:18Z,server-5,login_success,user=root ip=10.0.0.12,info
2026-08-05T15:41:32Z,server-3,login_failed,user=eve ip=198.51.100.7,warning
2026-08-05T15:43:44Z,server-3,login_success,user=guest ip=10.0.0.5,info
2026-08-05T15:46:14Z,server-5,login_success,user=alice ip=10.0.0.5,info
2026-08-05T15:48:18Z,server-2,cpu_usage,cpu=63%,warning
2026-08-05T15:50:23Z,server-3,login_success,user=jessica ip=10.0.0.8,info
2026-08-05T15:52:24Z,server-4,cpu_usage,cpu=20%,info
2026-08-05T15:55:05Z,server-3,login_success,user=bob ip=203.0.113.5,info
2026-08-05T15:56:23Z,server-5,cpu_usage,cpu=43%,info
2026-08-05T15:57:47Z,server-3,file_access,file=/home/alice/report.pdf user=alice,info
2026-08-05T15:59:28Z,server-3,login_success,user=admin ip=172.16.0.23,info
2026-08-05T16:03:12Z,server-3,login_success,user=alice ip=10.0.0.5,info
2026-08-05T16:05:30Z,server-2,cpu_usage,cpu=31%,info
2026-08-05T16:08:15Z,server-5,login_success,user=eve ip=172.16.0.23,info
2026-08-05T16:10:20Z,server-1,cpu_usage,cpu=88%,critical
2026-08-05T16:12:03Z,server-5,login_success,user=jessica ip=192.168.1.10,info
2026-08-05T16:14:28Z,server-3,cpu_usage,cpu=92%,critical
2026-08-05T16:18:22Z,server-1,login_success,user=mike ip=10.0.0.12,info
2026-08-05T16:22:21Z,server-2,login_success,user=root ip=10.1.1.15,info
2026-08-05T16:25:22Z,server-5,login_failed,user=admin ip=192.168.1.10,warning
2026-08-05T16:27:49Z,server-1,file_access,file=/var/www/html/index.php user=mike,info
2026-08-05T16:31:17Z,server-1,login_success,user=root ip=172.16.0.23,info
2026-08-05T16:32:27Z,server-1,login_success,user=admin ip=192.168.1.10,info
2026-08-05T16:33:47Z,server-5,login_success,user=bob ip=10.0.0.8,info
2026-08-05T16:35:54Z,server-1,login_failed,user=bob ip=10.0.0.5,warning
2026-08-05T16:39:46Z,server-5,login_success,user=root ip=192.168.1.10,info
2026-08-05T16:43:27Z,server-1,login_success,user=eve ip=198.51.100.7,info
2026-08-05T16:46:29Z,server-3,file_access,file=/home/bob/.ssh/authorized_keys user=guest,info
2026-08-05T16:49:44Z,server-2,login_failed,user=mike ip=10.0.0.8,warning
2026-08-05T16:52:35Z,server-2,login_success,user=admin ip=172.16.0.23,info
2026-08-05T16:55:01Z,server-1,login_success,user=admin ip=10.0.0.12,info
2026-08-05T16:56:35Z,server-2,file_access,file=C:\Windows\System32\config\SAM user=eve,warning
2026-08-05T16:57:48Z,server-1,login_success,user=admin ip=198.51.100.7,info
2026-08-05T17:00:26Z,server-4,login_success,user=eve ip=10.0.0.5,info
2026-08-05T17:02:07Z,server-2,login_success,user=alice ip=172.16.0.23,info
2026-08-05T17:05:57Z,server-4,login_success,user=root ip=10.0.0.8,info
2026-08-05T17:07:52Z,server-1,login_success,user=eve ip=203.0.113.5,info
2026-08-05T17:11:10Z,server-3,login_success,user=eve ip=203.0.113.5,info
2026-08-05T17:14:08Z,server-2,file_access,file=C:\Windows\System32\config\SAM user=bob,warning
2026-08-05T17:18:00Z,server-1,login_success,user=alice ip=172.16.0.23,info
2026-08-05T17:19:31Z,server-4,login_success,user=root ip=203.0.113.5,info
2026-08-05T17:22:50Z,server-1,login_success,user=root ip=10.0.0.8,info
2026-08-05T17:25:30Z,server-3,login_failed,user=jessica ip=203.0.113.5,warning
2026-08-05T17:27:58Z,server-3,login_success,user=root ip=10.0.0.5,info
2026-08-05T17:30:49Z,server-3,login_success,user=root ip=192.168.1.10,info
2026-08-05T17:33:25Z,server-3,cpu_usage,cpu=37%,info
2026-08-05T17:34:37Z,server-4,login_success,user=bob ip=172.16.0.23,info
2026-08-05T17:36:02Z,server-1,login_success,user=jessica ip=10.0.0.12,info
2026-08-05T17:39:12Z,server-2,file_access,file=C:\Users\admin\Documents\secret.docx user=mike,warning
2026-08-05T17:40:37Z,server-2,login_success,user=jessica ip=192.168.1.10,info
2026-08-05T17:43:44Z,server-2,login_success,user=mike ip=192.168.1.10,info
2026-08-05T17:47:22Z,server-4,login_success,user=alice ip=198.51.100.7,info
2026-08-05T17:48:30Z,server-1,cpu_usage,cpu=86%,critical
2026-08-05T17:52:16Z,server-5,login_failed,user=eve ip=172.16.0.23,warning
2026-08-05T17:56:13Z,server-1,file_access,file=/home/alice/report.pdf user=eve,info
2026-08-05T17:58:36Z,server-1,login_success,user=root ip=10.0.0.8,info
2026-08-05T18:00:27Z,server-1,login_success,user=guest ip=10.0.0.8,info
2026-08-05T18:02:42Z,server-4,login_success,user=root ip=172.16.0.23,info
2026-08-05T18:04:54Z,server-4,cpu_usage,cpu=17%,info
2026-08-05T18:06:13Z,server-4,login_success,user=guest ip=198.51.100.7,info
2026-08-05T18:08:58Z,server-5,login_success,user=jessica ip=203.0.113.5,info
2026-08-05T18:11:45Z,server-5,login_success,user=charlie ip=10.1.1.15,info
2026-08-05T18:13:27Z,server-3,login_success,user=alice ip=198.51.100.7,info
2026-08-05T18:16:01Z,server-1,file_access,file=C:\Users\admin\Documents\secret.docx user=charlie,warning
2026-08-05T18:19:54Z,server-3,cpu_usage,cpu=68%,warning
2026-08-05T18:22:44Z,server-1,login_failed,user=bob ip=10.0.0.12,warning
2026-08-05T18:25:20Z,server-3,login_success,user=jessica ip=10.0.0.5,info
2026-08-05T18:28:43Z,server-3,cpu_usage,cpu=20%,info
2026-08-05T18:30:51Z,server-2,cpu_usage,cpu=53%,info
2026-08-05T18:32:54Z,server-3,cpu_usage,cpu=61%,warning
